Season,LocationID,EventID,ChannelType,TransectNumber,SampleLocation,BankAngle,BankVegCover,BankHeight,BankSubstrate,LargeTrees,SmTreesShrubs,GrassForbes,BareRockSediment,Artificial,Comment,DETimeStamp
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,main,6,R,2,2,4,8,1,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,main,7,L,3,2,5,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,main,7,R,2,2,3,2,1,1,0,0,0,4.4m Gravel Bar RR,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,main,8,L,3,2,5,1,1,1,0,0,0,9.3m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,main,8,R,2,3,5,2,0,0,0,1,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,main,9,L,2,1,3,2,0,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,main,9,R,3,3,4,1,0,0,0,1,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,main,10,L,3,2,5,2,1,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,main,10,R,2,2,3,1,0,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,main,11,L,3,3,5,1,0,0,0,1,0,7.8m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,main,11,R,3,2,5,1,1,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,1,L,1,2,2,8,1,0,0,0,0,7.4m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,1,R,3,1,3,10,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,2,L,1,2,2,8,1,0,0,0,0,3.1m Island,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,2,R,2,1,3,10,1,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,3,L,2,3,2,5,0,0,0,1,0,2.6m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,3,R,2,1,5,5,1,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,4,L,2,2,2,10,1,0,1,0,0,2.8m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,4,R,2,1,5,1,1,1,0,0,0,Bedrock,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,5,L,2,2,3,10,1,1,0,0,0,4.1m Island,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,5,R,3,4,5,1,0,0,0,1,0,Bedrock,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,6,L,3,2,4,10,1,1,0,0,0,8.2m Island,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,6,R,3,4,5,1,0,0,0,1,0,Bluff,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,7,L,3,2,4,8,1,1,0,0,0,16.7m Island,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,7,R,3,4,5,1,0,0,0,1,0,Bluff,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,8,L,1,3,2,10,0,0,0,1,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,8,R,3,4,5,1,0,0,0,1,0,Bluff,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,9,L,1,1,2,10,0,0,1,0,0,6.4m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,9,R,3,4,5,1,0,0,0,1,0,Bluff,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,10,L,1,1,2,10,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,10,R,3,2,4,8,1,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,11,L,1,1,1,10,1,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,11,R,2,2,4,8,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,1,L,3,2,5,5,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,1,R,3,1,3,5,1,0,1,0,0,8.7m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,2,L,3,2,4,5,1,1,0,0,0,8.4m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,2,R,3,2,3,5,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,3,L,2,2,5,5,1,1,0,0,0,11.4m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,3,R,3,2,3,5,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,4,L,3,3,5,5,0,0,0,1,0,15.4m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,4,R,3,2,3,5,1,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,5,L,3,2,4,1,1,1,0,0,0,15.1m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,5,R,3,2,3,5,0,1,1,0,0,2.2m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,6,L,2,2,5,5,1,1,0,0,0,5.0m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,6,R,2,1,3,5,1,0,1,0,0,6.8m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,7,L,2,2,5,5,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,7,R,3,2,3,5,1,0,1,0,0,8.2m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,8,L,2,2,5,5,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,8,R,3,2,2,5,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,9,L,2,2,5,5,1,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,9,R,3,2,3,5,1,0,1,0,0,6.8m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,10,L,3,2,4,1,1,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,10,R,3,2,4,5,1,1,0,0,0,9.0m Gravel Bar,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,11,L,2,1,5,1,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,11,R,3,2,4,5,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,1,L,2,1,2,2,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,1,R,1,1,1,2,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,2,L,2,1,2,2,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,2,R,1,1,1,2,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,3,L,1,1,2,10,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,3,R,1,1,1,2,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,4,L,1,2,1,2,1,1,0,0,0,7m cobble bar,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,4,R,2,1,2,2,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,5,L,1,3,1,2,0,0,0,1,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,5,R,2,1,2,10,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,6,L,1,2,1,2,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,6,R,2,1,2,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,7,L,1,1,1,10,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,7,R,3,1,2,10,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,8,L,1,1,1,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,8,R,3,2,3,10,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,9,L,1,1,1,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,9,R,3,2,3,10,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,10,L,1,1,2,8,1,0,1,0,0,End of fish,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,10,R,2,1,2,10,1,0,1,0,0,End of fish,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,11,L,2,1,3,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,11,R,2,1,2,2,1,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Side channel,1,L,1,1,1,8,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Side channel,1,R,2,1,2,2,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Side channel,2,L,1,1,1,10,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Side channel,2,R,2,1,2,10,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Side channel,3,L,1,2,1,10,0,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Side channel,3,R,1,2,1,2,1,1,0,0,0,3m island,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Side channel,4,L,1,1,2,8,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Side channel,4,R,1,2,1,2,1,1,0,0,0,13.5m island,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Side channel,5,L,2,2,2,2,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Side channel,5,R,1,3,1,2,0,0,0,1,0,13.5m island,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,1,L,3,1,5,8,1,0,1,0,0,4.5m sand bar,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,1,R,2,1,3,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,2,L,3,1,3,8,1,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,2,R,2,1,2,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,3,L,3,2,3,8,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,3,R,2,1,2,8,0,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,4,L,3,1,2,8,0,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,4,R,3,1,3,8,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,5,L,2,1,2,8,0,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,5,R,2,2,2,1,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,6,L,2,1,2,10,0,1,0,0,0,bottom end of island,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,6,R,3,1,3,8,1,0,1,0,0,1m gravel bar,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,7,L,2,2,3,10,1,0,1,0,0,10m gravel bar,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,7,R,3,1,3,8,0,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,8,L,1,1,3,1,0,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,8,R,3,1,3,8,1,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,9,L,3,3,5,1,0,0,0,1,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,9,R,3,2,5,8,0,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,10,L,3,2,3,1,0,1,0,0,0,2m undercut,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,10,R,3,1,3,8,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,11,L,3,1,2,2,0,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,11,R,2,1,2,8,0,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,1,L,1,2,2,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,1,R,2,2,3,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,2,L,3,2,3,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,2,R,2,2,3,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,3,L,2,1,3,8,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,3,R,2,2,2,8,1,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,4,L,3,1,3,5,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,4,R,2,2,3,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,5,L,1,1,3,2,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,5,R,2,1,3,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,6,L,2,2,3,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,6,R,2,1,3,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,7,L,3,4,5,5,0,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,7,R,2,2,3,8,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,8,L,3,4,5,1,0,0,0,1,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,8,R,1,1,2,8,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,9,L,3,4,5,1,0,0,0,1,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,9,R,1,1,2,8,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,10,L,3,4,4,1,0,0,0,1,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,10,R,2,1,3,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,11,L,1,1,2,10,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,11,R,2,2,3,10,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,1,L,1,3,1,10,0,0,0,1,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,1,R,2,2,3,8,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,2,L,1,2,2,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,2,R,3,2,3,8,1,0,1,0,0,16m gravel bar,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,3,L,1,2,2,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,3,R,3,2,3,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,4,L,2,2,2,5,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,4,R,3,2,3,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,5,L,2,2,3,5,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,5,R,3,1,3,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,6,L,2,2,3,5,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,6,R,3,1,4,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,7,L,2,2,3,5,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,7,R,3,1,4,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,8,L,2,2,3,1,0,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,8,R,2,1,4,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,9,L,3,2,4,1,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,9,R,2,1,3,8,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,10,L,2,2,4,1,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,10,R,3,3,4,10,0,0,0,1,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,11,L,2,1,5,5,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,11,R,3,3,5,10,0,0,0,1,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,1,L,1,1,2,10,1,0,1,0,0,8m cobble bar,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,1,R,3,1,5,10,1,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,2,L,1,1,2,10,1,0,1,0,0,9.5m cobble bar,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,2,R,3,1,4,2,1,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,3,L,1,1,2,10,1,0,1,0,0,5.5m cobble bar,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,3,R,3,1,4,2,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,4,L,1,1,2,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,4,R,3,1,4,10,0,0,1,0,0,powerline right of way crossing bank,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,5,L,1,1,2,10,0,0,1,0,0,powerline right of way crossing bank,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,5,R,3,1,5,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,6,L,1,1,3,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,6,R,3,2,5,10,1,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,7,L,3,1,3,10,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,7,R,3,2,5,2,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,8,L,3,1,3,2,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,8,R,3,1,4,2,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,9,L,2,1,3,2,1,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,9,R,3,1,4,2,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,10,L,1,3,3,2,0,0,0,1,0,past end of transect,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,10,R,3,1,5,2,1,0,0,0,0,past end of transect,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,11,L,3,2,5,1,1,0,0,0,0,past end of transect; 4.5m cobble bar,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,11,R,3,1,3,10,1,0,1,0,0,past end of transect,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,1,L,1,1,1,8,1,1,0,0,0,3m gravel island,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,1,R,3,1,3,8,0,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,2,L,2,1,2,10,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,2,R,3,1,3,5,1,1,1,0,0,0.5m gravel island,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,3,L,2,1,2,10,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,3,R,3,1,2,10,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,4,L,3,1,2,5,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,4,R,3,1,2,5,1,0,1,0,0,large downed tree,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,5,L,3,1,2,5,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,5,R,2,1,2,5,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,6,L,3,1,2,5,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,6,R,1,1,1,5,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,7,L,3,1,2,8,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,7,R,1,1,1,10,0,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,8,L,3,1,2,5,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,8,R,2,1,1,10,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,9,L,3,1,2,5,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,9,R,1,2,1,10,0,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,10,L,3,1,3,5,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,10,R,1,2,1,10,0,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,11,L,3,1,3,1,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,11,R,1,2,1,10,1,0,1,0,0,14.1m gravel bar,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,1,L,3,2,5,1,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,1,R,3,1,4,5,1,0,0,0,0,6m cobble bar,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,2,L,3,1,5,1,1,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,2,R,1,1,2,8,1,0,1,0,0,,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,3,L,3,1,5,1,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,3,R,1,1,2,8,1,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,4,L,3,2,5,1,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,4,R,2,1,2,10,0,1,1,0,0,4m gravel bar,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,5,L,3,1,4,5,0,1,0,0,0,,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,5,R,2,1,2,10,1,1,0,0,0,1m sand bar,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,6,L,3,1,4,8,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,6,R,2,1,2,8,1,1,0,0,0,8m sand bar,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,7,L,3,1,4,5,0,1,1,0,0,,12/3/2018
2015,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,7,R,2,1,2,10,0,1,0,0,0,5m sand bar,12/3/2018
