Season,LocationID,EventID,ChannelType,TransectNumber,SampleLocation,ChannelUnit,PoolForm,Width_m,Depth_cm,Velocity_ms,DomSubstrate,DomSubstrateMidpoint,Embeddedness,EmbeddednessMidpoint,CanopyCover,CanopyCoverMidpoint,Comment,DETimeStamp
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,9,M,RI,N/A,7.3,6,0.140000001,14,38.5,2,25,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,9,R,RI,N/A,7.3,4,0.079999998,14,38.5,2,25,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,10,L,RI,N/A,6.5,12,0.129999995,14,38.5,2,25,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,10,M,RI,N/A,6.5,10,0.150000006,14,38.5,2,25,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,10,R,RI,N/A,6.5,8,0.059999999,13,27.3,2,25,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,11,L,RU,N/A,8.1,10,-0.02,15,54.5,2,25,3,57.5,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,11,M,RU,N/A,8.1,22,0.039999999,15,54.5,2,25,1,5,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,11,R,RU,N/A,8.1,12,-0.01,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,1,L,RI,N/A,25,46,0.379999995,17,109,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,1,M,RI,N/A,25,36,0.920000017,17,109,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,1,R,RI,N/A,25,34,0.550000012,16,77,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,2,L,RI,N/A,23,52,0.730000019,15,54.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,2,M,RI,N/A,23,40,0.379999995,17,109,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,2,R,RI,N/A,23,25,0.319999993,14,38.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,3,L,RI,N/A,25,42,0.449999988,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,3,M,RI,N/A,25,46,0.379999995,15,54.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,3,R,RI,N/A,25,37,0.319999993,16,77,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,4,L,GL,N/A,24,47,0.379999995,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,4,M,GL,N/A,24,70,0.349999994,17,109,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,4,R,GL,N/A,24,46,0.340000004,13,27.3,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,5,L,RU,N/A,30,50,0.129999995,17,109,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,5,M,RU,N/A,30,84,0.140000001,18,154,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,5,R,RU,N/A,30,104,0.109999999,16,77,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,6,L,RU,N/A,39.5,72,0.090000004,10,9.65,2,25,2,25,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,6,M,RU,N/A,39.5,88,0.100000001,15,54.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,6,R,RU,N/A,39.5,124,0.02,15,54.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,7,L,PO,M,33.5,92,0.050000001,16,77,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,7,M,PO,M,33.5,132,0.039999999,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,7,R,PO,M,33.5,150,0.059999999,17,109,2,25,3,57.5,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,8,L,PO,M,34,85,0.02,15,54.5,2,25,2,25,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,8,M,PO,M,34,139,0.039999999,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,8,R,PO,M,34,185,0.02,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,9,L,PO,M,32,106,0.039999999,6,1.5,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,9,M,PO,M,32,176,0.01,15,54.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,9,R,PO,M,32,163,0.059999999,16,77,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,10,L,PO,M,32.5,94,0.01,15,54.5,2,25,4,87.5,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,10,M,PO,M,32.5,105,0.02,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,10,R,PO,M,32.5,135,0.039999999,17,109,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,11,L,PO,M,36,90,0.090000004,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,11,M,PO,M,36,98,0.079999998,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,main,11,R,PO,M,36,109,0.059999999,13,27.3,2,25,3,57.5,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,1,L,RI,N/A,18,24,0.379999995,15,54.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,1,M,RI,N/A,18,20,0.360000014,17,109,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,1,R,RI,N/A,18,30,0.49000001,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,2,L,RU,N/A,19,16,0.119999997,15,54.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,2,M,RU,N/A,19,24,0.400000006,17,109,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,2,R,RU,N/A,19,36,0.560000002,18,154,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,3,L,RI,N/A,17,20,0.769999981,17,109,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,3,M,RI,N/A,17,6,0.74000001,15,54.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,3,R,RI,N/A,17,9,0.379999995,16,77,1,5,2,25,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,4,L,RU,N/A,15.5,46,0.219999999,16,77,2,25,1,5,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,4,M,RU,N/A,15.5,32,0.25999999,18,154,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,4,R,RU,N/A,15.5,12,0.25,16,77,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,5,L,RRX,N/A,14,20,0.379999995,15,54.5,1,5,4,87.5,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,5,M,RRX,N/A,14,20,1.99000001,18,154,1,5,4,87.5,,12/3/2018
2015,BUFFRMFISHBM01,BUFFrmfish2015Jun05,side channel,5,R,RRX,N/A,14,18,0.860000014,15,54.5,1,5,4,87.5,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,1,L,RU,N/A,42.5,36,0.310000002,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,1,M,RU,N/A,42.5,60,0.5,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,1,R,RU,N/A,42.5,42,0.300000012,14,38.5,2,25,1,5,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,2,L,RU,N/A,40.5,36,0.090000004,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,2,M,RU,N/A,40.5,33,0.270000011,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,2,R,RU,N/A,40.5,108,0.340000004,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,3,L,RU,N/A,27.5,136,0.119999997,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,3,M,RU,N/A,27.5,174,0.109999999,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,3,R,RU,N/A,27.5,60,0.079999998,12,19.3,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,4,L,PO,M,35.5,200,0.07,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,4,M,PO,M,35.5,200,0.02,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,4,R,PO,M,35.5,200,0.050000001,,,4,87.5,3,57.5,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,5,L,RU,N/A,39,18,0.119999997,14,38.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,5,M,RU,N/A,39,48,0.150000006,14,38.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,5,R,RU,N/A,39,52,0.629999995,12,19.3,2,25,3,57.5,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,6,L,RU,N/A,38,34,0.289999992,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,6,M,RU,N/A,38,14,0.079999998,6,1.5,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,6,R,RU,N/A,38,128,0.460000008,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,7,L,GL,N/A,28,78,0.01,11,13.65,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,7,M,GL,N/A,28,126,0.026000001,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,7,R,GL,N/A,28,126,0.330000013,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,8,L,PO,F,33,48,0.029999999,13,27.3,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,8,M,PO,F,33,130,0.230000004,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,8,R,PO,F,33,130,0.027000001,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,9,L,PO,F,35,80,0.310000002,13,27.3,2,25,1,5,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,9,M,PO,F,35,52,0.25999999,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,9,R,PO,F,35,36,0.050000001,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,10,L,PO,F,29,178,0.170000002,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,10,M,PO,F,29,190,0.209999993,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,10,R,PO,F,29,126,0.029999999,9,6.85,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,11,L,RU,N/A,29,118,0.579999983,16,77,1,5,1,5,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,11,M,RU,N/A,29,146,0.079999998,9,6.85,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM02,BUFFrmfish2015Jun09,main,11,R,RU,N/A,29,48,0.439999998,11,13.65,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,backwater_main,1,L,PO,B,8.7,4,0.059999999,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,backwater_main,1,M,PO,B,8.7,6,0.050000001,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,backwater_main,1,R,PO,B,8.7,4,0.050000001,15,54.5,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,backwater_main,2,L,PO,B,10.5,18,0.039999999,4,0.375,4,87.5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,backwater_main,2,M,PO,B,10.5,30,0,12,19.3,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,backwater_main,2,R,PO,B,10.5,8,0.039999999,13,27.3,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,backwater_main,3,L,PO,B,8.2,4,0.050000001,9,6.85,4,87.5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,backwater_main,3,M,PO,B,8.2,8,0.050000001,15,54.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,backwater_main,3,R,PO,B,8.2,6,0.050000001,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,1,L,RU,N/A,67.6,34,0.479999989,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,1,M,RU,N/A,67.6,60,1.149999976,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,1,R,RU,N/A,67.6,70,1.100000024,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,2,L,RU,N/A,62.5,58,0.230000004,14,38.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,2,M,RU,N/A,62.5,50,0.579999983,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,2,R,RU,N/A,62.5,56,0.49000001,12,19.3,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,3,L,RU,N/A,51,92,0.280000001,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,3,M,RU,N/A,51,60,0.449999988,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,3,R,RU,N/A,51,38,0.270000011,6,1.5,4,87.5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,4,L,PO,L,48.5,132,0.01,21,437,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,4,M,PO,L,48.5,76,0.629999995,14,38.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,4,R,PO,L,48.5,32,0.230000004,4,0.375,4,87.5,2,25,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,5,L,RU,N/A,47.5,152,0.050000001,18,154,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,5,M,RU,N/A,47.5,126,0.800000012,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,5,R,RU,N/A,47.5,42,0.270000011,12,19.3,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,6,L,PO,L,49.8,140,0.129999995,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,6,M,PO,L,49.8,150,0.5,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,6,R,PO,L,49.8,48,0.400000006,15,54.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,7,L,RU,N/A,52,54,0.469999999,14,38.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,7,M,RU,N/A,52,130,0.589999974,15,54.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,7,R,RU,N/A,52,130,0.529999971,19,218,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,8,L,RU,N/A,49.4,110,0.430000007,8,4.85,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,8,M,RU,N/A,49.4,174,0.540000021,16,77,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,8,R,RU,N/A,49.4,64,0.389999986,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,9,L,PO,L,47.3,146,0.01,16,77,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,9,M,PO,L,47.3,184,0.469999999,19,218,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,9,R,PO,L,47.3,48,-0.090000004,4,0.375,4,87.5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,10,L,PO,L,49.8,140,0.360000014,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,10,M,PO,L,49.8,48,0.519999981,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,10,R,PO,L,49.8,32,0.769999981,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,11,L,RU,N/A,45.4,60,0.600000024,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,11,M,RU,N/A,45.4,62,0.460000008,14,38.5,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM03,BUFFrmfish2015Jun30,main,11,R,RU,N/A,45.4,42,0.829999983,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,1,L,RI,N/A,43,32,0.620000005,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,1,M,RI,N/A,43,58,1.169999957,14,38.5,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,1,R,RI,N/A,43,74,0.769999981,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,2,L,RI,N/A,36,60,0.300000012,15,54.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,2,M,RI,N/A,36,72,1.070000052,15,54.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,2,R,RI,N/A,36,62,0.899999976,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,3,L,RU,N/A,44.5,74,0.209999993,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,3,M,RU,N/A,44.5,106,0.569999993,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,3,R,RU,N/A,44.5,70,0.670000017,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,4,L,RU,N/A,42,80,0.270000011,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,4,M,RU,N/A,42,98,0.5,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,4,R,RU,N/A,42,94,0.479999989,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,5,L,RU,N/A,38,46,0.379999995,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,5,M,RU,N/A,38,90,0.569999993,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,5,R,RU,N/A,38,80,0.469999999,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,6,L,RU,N/A,50,90,0.449999988,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,6,M,RU,N/A,50,64,0.349999994,12,19.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,6,R,RU,N/A,50,78,0.469999999,13,27.3,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,7,L,RU,N/A,55,80,0.25,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,7,M,RU,N/A,55,52,0.519999981,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,7,R,RU,N/A,55,82,0.430000007,24,10000,0,0,1,5,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,8,L,RU,N/A,50,80,0.170000002,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,8,M,RU,N/A,50,90,0.550000012,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,8,R,RU,N/A,50,64,0.310000002,13,27.3,2,25,2,25,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,9,L,RU,N/A,49,94,0.469999999,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,9,M,RU,N/A,49,124,0.469999999,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,9,R,RU,N/A,49,52,-0.07,14,38.5,3,57.5,0,0,,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,10,L,RU,N/A,56,128,0.109999999,24,10000,0,0,0,0,transect ended at 534m,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,10,M,RU,N/A,56,134,0.400000006,24,10000,0,0,0,0,transect ended at 534m,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,10,R,RU,N/A,56,80,0.01,24,10000,0,0,0,0,transect ended at 534m,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,11,L,RU,N/A,60,108,0.07,14,38.5,2,25,0,0,transect ended at 534m,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,11,M,RU,N/A,60,52,0.910000026,13,27.3,2,25,0,0,transect ended at 534m,12/3/2018
2015,BUFFRMFISHBM04,BUFFrmfish2015Jul01,main,11,R,RU,N/A,60,58,,24,10000,0,0,0,0,transect ended at 534m,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,1,L,RU,N/A,11.5,46,0.5,24,10000,0,0,1,5,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,1,M,RU,N/A,11.5,38,0.460000008,24,10000,0,0,2,25,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,1,R,RU,N/A,11.5,6,0.050000001,24,10000,0,0,3,57.5,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,2,L,RI,N/A,11,18,0.519999981,17,109,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,2,M,RI,N/A,11,32,1.159999967,17,109,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,2,R,RI,N/A,11,30,0.5,17,109,1,5,1,5,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,3,L,RI,N/A,19,22,0.340000004,18,154,1,5,1,5,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,3,M,RI,N/A,19,16,0.189999998,16,77,1,5,1,5,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,3,R,RI,N/A,19,22,0.670000017,17,109,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,4,L,RU,N/A,20,16,0.039999999,16,77,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,4,M,RU,N/A,20,40,0.239999995,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,4,R,RU,N/A,20,53,0.219999999,24,10000,0,0,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,5,L,PO,M,17.5,34,0.119999997,15,54.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,5,M,PO,M,17.5,60,0.189999998,14,38.5,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,5,R,PO,M,17.5,46,0.189999998,17,109,1,5,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,6,L,PO,M,15,55,0.129999995,16,77,2,25,0,0,,12/3/2018
2015,BUFFRMFISHBT05,BUFFrmfish2015Jun03,main,6,M,PO,M,15,46,0.230000004,13,27.3,2,25,0,0,,12/3/2018
