Season,LocationID,EventID,SamplingGear,ChannelType,CommonName,ScientificName,FederalProtectionStatusCode,IMD_LevelOfProtection,TaxonCode,TaxaFishNumber,TotalLength_mm,Weight_g,AnomalyID,Vouchered,NumObs,BatchID,BatchWT_g,Comments,FlaggedData_YN,OpsReviewFlaggedData_Comment,DETimeStamp
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,18.00,139.00,46.00,N,0.00,1.00,0.00,,,FALSE,,6/30/2009 9:23
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,19.00,75.00,6.00,N,0.00,1.00,0.00,,,FALSE,,6/30/2009 9:23
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,20.00,65.00,5.00,N,0.00,1.00,0.00,,,FALSE,,6/30/2009 9:23
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,21.00,70.00,6.00,N,0.00,1.00,0.00,,,FALSE,,6/30/2009 9:23
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,22.00,75.00,8.00,N,0.00,1.00,0.00,,,FALSE,,6/30/2009 9:23
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,23.00,63.00,4.00,N,0.00,1.00,0.00,,,FALSE,,6/30/2009 9:23
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,1.00,74.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,2.00,67.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,3.00,69.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,4.00,75.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,5.00,64.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,6.00,61.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,7.00,57.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,8.00,60.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,9.00,72.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,10.00,75.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,11.00,61.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,12.00,60.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,13.00,78.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,14.00,61.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:43
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,15.00,59.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,16.00,68.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,17.00,61.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,18.00,67.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,19.00,59.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,20.00,81.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,21.00,61.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,22.00,67.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,23.00,75.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,24.00,72.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,25.00,65.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,26.00,70.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,27.00,57.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,28.00,65.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,29.00,73.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:44
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,30.00,66.00,,N,0.00,1.00,1.00,80.00,,FALSE,,6/30/2009 9:45
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,31.00,,,N,0.00,7.00,0.00,,,FALSE,,6/30/2009 9:45
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,1.00,50.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:35
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,2.00,50.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:35
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,3.00,52.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:36
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,4.00,49.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:36
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,5.00,50.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:36
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,6.00,50.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:36
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,7.00,48.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:36
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,8.00,51.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:36
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,9.00,51.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:36
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,10.00,49.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:36
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,11.00,51.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:36
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,12.00,50.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:36
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Ozark shiner,Notropis ozarcanus,NFP,NP,notoza,13.00,48.00,,N,0.00,1.00,1.00,13.00,,FALSE,,6/30/2009 9:36
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,1.00,115.00,16.00,N,0.00,1.00,0.00,,,FALSE,,6/30/2009 9:29
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,2.00,100.00,10.00,N,0.00,1.00,0.00,,,FALSE,,6/30/2009 9:29
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,3.00,98.00,10.00,N,0.00,1.00,0.00,,,FALSE,,6/30/2009 9:29
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,4.00,87.00,7.00,N,0.00,1.00,0.00,,,FALSE,,6/30/2009 9:29
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,1.00,80.00,5.00,N,0.00,1.00,0.00,,,FALSE,,6/30/2009 9:31
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,2.00,84.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:31
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,3.00,85.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:31
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,4.00,82.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,5.00,87.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,6.00,93.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,7.00,83.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,8.00,83.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,9.00,85.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,10.00,89.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,11.00,90.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,12.00,86.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,13.00,79.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,14.00,77.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,15.00,80.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,16.00,77.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,17.00,76.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,18.00,79.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:32
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,19.00,73.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:33
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,20.00,81.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:33
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,21.00,75.00,,N,0.00,1.00,1.00,,,FALSE,,6/30/2009 9:33
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,22.00,86.00,,N,0.00,1.00,1.00,117.00,,FALSE,,6/30/2009 9:33
2009.00,BUFFRMFISHBM05,BUFFRMFish2009Jun09,boat,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,23.00,,,N,0.00,69.00,0.00,,,FALSE,,6/30/2009 9:34
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,1.00,82.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:01
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,2.00,84.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:01
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,3.00,87.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:01
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,4.00,90.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:01
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,5.00,61.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:02
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,6.00,82.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:02
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,7.00,86.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:02
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,8.00,75.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:02
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,9.00,54.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:02
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,10.00,84.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:02
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,11.00,72.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:03
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,12.00,67.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 14:03
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,13.00,71.00,,N,0.00,1.00,1.00,61.00,,FALSE,,6/28/2010 14:03
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,1.00,43.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 13:43
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,2.00,46.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 13:43
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,3.00,42.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 13:43
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,4.00,38.00,,N,0.00,1.00,1.00,3.00,,FALSE,,6/28/2010 13:43
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,1.00,96.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 13:20
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,2.00,121.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 13:21
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,3.00,85.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 13:21
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,4.00,89.00,,N,0.00,1.00,1.00,52.00,,FALSE,,6/28/2010 13:21
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,5.00,80.00,,N,0.00,1.00,2.00,,,FALSE,,6/28/2010 13:22
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,6.00,48.00,,N,0.00,1.00,2.00,,,FALSE,,6/28/2010 13:22
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,7.00,50.00,,N,0.00,1.00,2.00,11.00,,FALSE,,6/28/2010 13:22
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,8.00,54.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:22
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,9.00,47.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:22
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,10.00,41.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:22
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,11.00,47.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:23
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,12.00,40.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:23
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,13.00,51.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:23
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,14.00,50.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:23
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,15.00,47.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:23
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,16.00,58.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:23
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,17.00,51.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:23
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,18.00,56.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:24
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,19.00,39.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:24
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,20.00,47.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:24
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,21.00,44.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:24
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,22.00,46.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:24
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,23.00,55.00,,N,0.00,1.00,3.00,,,FALSE,,6/28/2010 13:25
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,24.00,48.00,,N,0.00,1.00,3.00,26.00,,FALSE,,6/28/2010 13:25
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Bigeye chub,Hybopsis amblops,NFP,NP,hypamb,1.00,65.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 13:28
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Bigeye chub,Hybopsis amblops,NFP,NP,hypamb,2.00,67.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 13:28
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Bigeye chub,Hybopsis amblops,NFP,NP,hypamb,3.00,74.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 13:28
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Bigeye chub,Hybopsis amblops,NFP,NP,hypamb,4.00,67.00,,N,0.00,1.00,1.00,,,FALSE,,6/28/2010 13:29
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Bigeye chub,Hybopsis amblops,NFP,NP,hypamb,5.00,67.00,,N,0.00,1.00,1.00,13.00,,FALSE,,6/28/2010 13:29
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Bigeye chub,Hybopsis amblops,NFP,NP,hypamb,6.00,69.00,2.00,N,0.00,1.00,0.00,,,FALSE,,6/28/2010 13:29
2010.00,BUFFRMFISHBM05,BUFFRMFish2010Jun02,backpack,main,Bigeye chub,Hybopsis amblops,NFP,NP,hypamb,7.00,76.00,3.00,N,0.00,1.00,0.00,,,FALSE,,6/28/2010 13:29
